642	20,000 Leagues Under the Sea (1954)
263	Return of the Pink Panther, The (1974)
711	Star Wars (1977)
149	English Patient, The (1996)
533	Silence of the Lambs, The (1991)
79	Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
694	Breakfast at Tiffany's (1961)
327	Snow White and the Seven Dwarfs (1937)
380	Sting, The (1973)
303	Relic, The (1997)
293	Rear Window (1954)
49	Fox and the Hound, The (1981)
214	Crumb (1994)
632	Die Hard (1988)
730	Murder at 1600 (1997)
474	2 Days in the Valley (1996)
279	Strictly Ballroom (1992)
354	Dead Poets Society (1989)
334	Magnificent Seven, The (1954)
7	Crow, The (1994)
178	G.I. Jane (1997)
883	Star Trek: First Contact (1996)
291	Army of Darkness (1993)
60	Some Like It Hot (1959)
848	What's Eating Gilbert Grape (1993)
327	Muriel's Wedding (1994)
342	Sabrina (1995)
189	Belle de jour (1967)
889	Muriel's Wedding (1994)
529	Everyone Says I Love You (1996)
442	Dumb & Dumber (1994)
933	Demolition Man (1993)
555	Twelve Monkeys (1995)
442	Top Gun (1986)
905	Big Night (1996)
90	Death and the Maiden (1994)
405	Jaws 2 (1978)
1	Striptease (1996)
495	Terminator 2: Judgment Day (1991)
157	Twister (1996)
775	Gattaca (1997)
303	Butch Cassidy and the Sundance Kid (1969)
320	Seven (Se7en) (1995)
403	Truth About Cats & Dogs, The (1996)
59	North by Northwest (1959)
322	Swingers (1996)
891	Funeral, The (1996)
682	Tombstone (1993)
425	Body Snatchers (1993)
727	Star Wars (1977)
188	Magnificent Seven, The (1954)
85	To Kill a Mockingbird (1962)
586	Interview with the Vampire (1994)
417	Craft, The (1996)
659	Interview with the Vampire (1994)
334	Donnie Brasco (1997)
318	Gigi (1958)
798	Jurassic Park (1993)
436	Fried Green Tomatoes (1991)
243	Little Women (1994)
190	Leaving Las Vegas (1995)
72	Terminator, The (1984)
435	Full Metal Jacket (1987)
774	True Lies (1994)
142	Jurassic Park (1993)
871	Day the Sun Turned Cold, The (Tianguo niezi) (1994)
793	Ransom (1996)
538	Raising Arizona (1987)
601	Indian Summer (1996)
697	Turbulence (1997)
807	Pocahontas (1995)
10	Rosencrantz and Guildenstern Are Dead (1990)
567	Much Ado About Nothing (1993)
781	Return of the Jedi (1983)
94	Monty Python and the Holy Grail (1974)
272	Raising Arizona (1987)
846	Jason's Lyric (1994)
342	GoodFellas (1990)
378	101 Dalmatians (1996)
35	Excess Baggage (1997)
916	Romper Stomper (1992)
804	Young Frankenstein (1974)
724	Prophecy II, The (1998)
608	GoodFellas (1990)
724	Fly Away Home (1996)
548	Aliens (1986)
221	Clerks (1994)
846	Tombstone (1993)
397	Jackie Brown (1997)
533	Breaking the Waves (1996)
502	Game, The (1997)
711	Clerks (1994)
933	Batman (1989)
487	Air Force One (1997)
5	Showgirls (1995)
342	Graduate, The (1967)
512	L.A. Confidential (1997)
429	Big Night (1996)
269	Father of the Bride Part II (1995)
239	Wings of Desire (1987)
618	Jerry Maguire (1996)
312	For Whom the Bell Tolls (1943)
100	Apt Pupil (1998)
456	Heathers (1989)
543	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
74	Anne Frank Remembered (1995)
21	Alien 3 (1992)
885	Stand by Me (1986)
749	Ghosts of Mississippi (1996)
59	Magnificent Seven, The (1954)
308	Abyss, The (1989)
275	Phantom, The (1996)
59	Fried Green Tomatoes (1991)
321	Leaving Las Vegas (1995)
488	Spawn (1997)
883	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)
916	Sex, Lies, and Videotape (1989)
416	Homeward Bound: The Incredible Journey (1993)
151	Apollo 13 (1995)
109	That Thing You Do! (1996)
743	Dead Man Walking (1995)
423	Richard III (1995)
6	Air Bud (1997)
776	Wolf (1994)
823	Cinderella (1950)
796	Star Trek: The Motion Picture (1979)
593	Good Will Hunting (1997)
938	Beavis and Butt-head Do America (1996)
308	Shining, The (1980)
262	Selena (1997)
378	Clerks (1994)
626	Lost Highway (1997)
64	Air Force One (1997)
655	Guantanamera (1994)
532	Very Brady Sequel, A (1996)
660	Speed (1994)
169	M*A*S*H (1970)
338	To Kill a Mockingbird (1962)
918	Wizard of Oz, The (1939)
271	Jaws (1975)
500	Long Kiss Goodnight, The (1996)
830	Waterworld (1995)
851	Jackal, The (1997)
381	Looking for Richard (1996)
271	Mouse Hunt (1997)
279	Pink Floyd - The Wall (1982)
172	Harold and Maude (1971)
109	Die Hard: With a Vengeance (1995)
387	Rock, The (1996)
168	Saint, The (1997)
870	Smilla's Sense of Snow (1997)
623	Arsenic and Old Lace (1944)
457	Ghost and the Darkness, The (1996)
70	In the Line of Fire (1993)
687	Volcano (1997)
192	Godfather, The (1972)
102	Hunt for Red October, The (1990)
26	Twelve Monkeys (1995)
23	Princess Bride, The (1987)
514	Twelve Monkeys (1995)
16	Get Shorty (1995)
268	Beavis and Butt-head Do America (1996)
314	Scream (1996)
269	Platoon (1986)
328	Hackers (1995)
890	Star Trek III: The Search for Spock (1984)
843	Dazed and Confused (1993)
42	Just Cause (1995)
87	Cool Hand Luke (1967)
532	Beauty and the Beast (1991)
407	My Best Friend's Wedding (1997)
306	Grumpier Old Men (1995)
924	Mighty Aphrodite (1995)
185	Boot, Das (1981)
292	This Is Spinal Tap (1984)
899	Time to Kill, A (1996)
923	Leaving Las Vegas (1995)
640	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
95	Star Trek III: The Search for Spock (1984)
299	Lost in Space (1998)
679	Maverick (1994)
138	Blue Angel, The (Blaue Engel, Der) (1930)
514	Fantasia (1940)
630	Space Jam (1996)
600	Batman Forever (1995)
692	Grumpier Old Men (1995)
506	Deer Hunter, The (1978)
450	Searching for Bobby Fischer (1993)
269	Indiana Jones and the Last Crusade (1989)
500	Very Brady Sequel, A (1996)
617	Abyss, The (1989)
738	Alien 3 (1992)
343	Interview with the Vampire (1994)
691	Philadelphia (1993)
874	Titanic (1997)
505	Mary Poppins (1964)
65	Indiana Jones and the Last Crusade (1989)
601	Breakfast at Tiffany's (1961)
592	Barcelona (1994)
268	Malice (1993)
343	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
221	Twelve Monkeys (1995)
756	Beauty and the Beast (1991)
174	Crimson Tide (1995)
630	Time to Kill, A (1996)
270	Jaws (1975)
910	Batman & Robin (1997)
168	Ransom (1996)
553	Fish Called Wanda, A (1988)
432	Fifth Element, The (1997)
717	Cop Land (1997)
387	Seventh Seal, The (Sjunde inseglet, Det) (1957)
334	All About Eve (1950)
858	Game, The (1997)
828	Postino, Il (1994)
650	Apt Pupil (1998)
932	Lost Horizon (1937)
399	Great White Hype, The (1996)
37	Braveheart (1995)
339	Hackers (1995)
825	Bulletproof (1996)
593	Raiders of the Lost Ark (1981)
422	Starship Troopers (1997)
503	River Wild, The (1994)
693	Casablanca (1942)
536	Real Genius (1985)
825	Mission: Impossible (1996)
498	Heavenly Creatures (1994)
43	Jack (1996)
551	Blues Brothers, The (1980)
610	Terminator, The (1984)
783	Hoodlum (1997)
217	Last Man Standing (1996)
234	Third Man, The (1949)
340	Bananas (1971)
545	Batman & Robin (1997)
523	Butch Cassidy and the Sundance Kid (1969)
294	Chasing Amy (1997)
416	187 (1997)
880	Robin Hood: Prince of Thieves (1991)
774	Babe (1995)
58	Flirting With Disaster (1996)
391	Casablanca (1942)
823	Apollo 13 (1995)
458	Heat (1995)
655	Blues Brothers, The (1980)
85	Paris, Texas (1984)
577	Die Hard: With a Vengeance (1995)
493	Event Horizon (1997)
508	Blues Brothers, The (1980)
455	Mission: Impossible (1996)
417	Henry V (1989)
751	Apartment, The (1960)
315	Bonnie and Clyde (1967)
648	Aliens (1986)
303	Sleeper (1973)
733	Chungking Express (1994)
201	Right Stuff, The (1983)
240	Titanic (1997)
58	Godfather, The (1972)
7	Eraser (1996)
670	Mr. Holland's Opus (1995)
666	Sound of Music, The (1965)
822	Lion King, The (1994)
328	Glory (1989)
246	Beavis and Butt-head Do America (1996)
738	Chain Reaction (1996)
590	Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
308	Little Women (1994)
450	Batman Returns (1992)
69	Graduate, The (1967)
865	Ghost in the Shell (Kokaku kidotai) (1995)
527	Godfather: Part II, The (1974)
114	Down by Law (1986)
573	Vertigo (1958)
498	Wings of Desire (1987)
99	Broken Arrow (1996)
372	Flesh and Bone (1993)
859	High School High (1996)
417	On Golden Pond (1981)
886	Primal Fear (1996)
690	So I Married an Axe Murderer (1993)
826	Strange Days (1995)
14	Stand by Me (1986)
408	Wag the Dog (1997)
232	E.T. the Extra-Terrestrial (1982)
747	Grumpier Old Men (1995)
551	G.I. Jane (1997)
406	To Wong Foo, Thanks for Everything! Julie Newmar (1995)
92	Cold Comfort Farm (1995)
104	Full Monty, The (1997)
472	Alien 3 (1992)
707	Sabrina (1954)
399	Batman Forever (1995)
13	Home Alone (1990)
385	Shall We Dance? (1996)
472	Trainspotting (1996)
92	It Could Happen to You (1994)
393	Nick of Time (1995)
721	MatchMaker, The (1997)
83	In the Line of Fire (1993)
327	Maltese Falcon, The (1941)
429	Basic Instinct (1992)
128	Graduate, The (1967)
704	Adventures of Priscilla, Queen of the Desert, The (1994)
354	Rosencrantz and Guildenstern Are Dead (1990)
712	Jurassic Park (1993)
537	Go Fish (1994)
413	Air Force One (1997)
199	Cats Don't Dance (1997)
301	Grease (1978)
253	Full Metal Jacket (1987)
210	Top Gun (1986)
764	Mr. Holland's Opus (1995)
416	Ref, The (1994)
312	Annie Hall (1977)
13	Eve's Bayou (1997)
334	Restoration (1995)
530	Fried Green Tomatoes (1991)
774	Trees Lounge (1996)
264	Liar Liar (1997)
601	Doors, The (1991)
936	Trainspotting (1996)
606	101 Dalmatians (1996)
881	Lawrence of Arabia (1962)
535	Paris Is Burning (1990)
411	Maverick (1994)
582	Independence Day (ID4) (1996)
463	Welcome to the Dollhouse (1995)
387	Corrina, Corrina (1994)
804	First Kid (1996)
7	Serial Mom (1994)
621	Mystery Science Theater 3000: The Movie (1996)
346	Air Force One (1997)
374	Sneakers (1992)
886	Die xue shuang xiong (Killer, The) (1989)
666	Aliens (1986)
276	GoldenEye (1995)
535	Boot, Das (1981)
825	Fan, The (1996)
927	Beavis and Butt-head Do America (1996)
834	Good Will Hunting (1997)
608	Silence of the Lambs, The (1991)
881	Cool Hand Luke (1967)
85	Annie Hall (1977)
237	12 Angry Men (1957)
186	Men in Black (1997)
231	Titanic (1997)
771	Princess Bride, The (1987)
10	Pinocchio (1940)
171	Chasing Amy (1997)
474	Shadowlands (1993)
524	Cape Fear (1991)
385	Psycho (1960)
846	Only You (1994)
430	Fargo (1996)
427	Cats Don't Dance (1997)
699	Absolute Power (1997)
200	Star Wars (1977)
326	Dead Man Walking (1995)
457	Batman (1989)
188	Beavis and Butt-head Do America (1996)
70	Some Like It Hot (1959)
661	My Best Friend's Wedding (1997)
554	Cliffhanger (1993)
899	Clueless (1995)
276	Brady Bunch Movie, The (1995)
804	Eraser (1996)
119	Leaving Las Vegas (1995)
863	Rocket Man (1997)
456	Clockers (1995)
271	Deconstructing Harry (1997)
60	English Patient, The (1996)
249	Sum of Us, The (1994)
727	Down Periscope (1996)
314	When Harry Met Sally... (1989)
345	Very Brady Sequel, A (1996)
470	Welcome to the Dollhouse (1995)
669	Rainmaker, The (1997)
645	Three Colors: Blue (1993)
311	Cinema Paradiso (1988)
301	Monty Python and the Holy Grail (1974)
7	Cool Hand Luke (1967)
667	Blues Brothers, The (1980)
417	Vampire in Brooklyn (1995)
43	Down Periscope (1996)
653	Mr. Holland's Opus (1995)
162	Phantom, The (1996)
219	Mighty Aphrodite (1995)
738	Unforgiven (1992)
18	Bullets Over Broadway (1994)
907	Othello (1995)
33	Alien: Resurrection (1997)
334	Brazil (1985)
933	Braveheart (1995)
176	She's So Lovely (1997)
174	Hot Shots! Part Deux (1993)
244	Young Guns II (1990)
882	Pulp Fiction (1994)
446	Evita (1996)
442	Terminator, The (1984)
405	Carmen Miranda: Bananas Is My Business (1994)
536	Beverly Hillbillies, The (1993)
724	George of the Jungle (1997)
514	Wallace & Gromit: The Best of Aardman Animation (1996)
590	Secrets & Lies (1996)
262	Benny & Joon (1993)
131	Amistad (1997)
585	City of Lost Children, The (1995)
605	Red Corner (1997)
821	Mission: Impossible (1996)
301	Doors, The (1991)
286	Clerks (1994)
942	North by Northwest (1959)
299	People vs. Larry Flynt, The (1996)
365	Boogie Nights (1997)
611	Playing God (1997)
861	Carrington (1995)
323	Devil's Own, The (1997)
5	E.T. the Extra-Terrestrial (1982)
541	Apollo 13 (1995)
170	Hoodlum (1997)
145	Fugitive, The (1993)
370	Brazil (1985)
327	Lost Highway (1997)
245	Multiplicity (1996)
625	Batman (1989)
214	Welcome to the Dollhouse (1995)
445	Con Air (1997)
324	Star Wars (1977)
412	Terminator, The (1984)
46	Fargo (1996)
271	Wag the Dog (1997)
854	Streetcar Named Desire, A (1951)
352	Brazil (1985)
778	Die Hard (1988)
308	Return of the Jedi (1983)
872	Dante's Peak (1997)
144	Mask, The (1994)
690	Serial Mom (1994)
416	Dangerous Minds (1995)
84	Leaving Las Vegas (1995)
933	Glengarry Glen Ross (1992)
270	Once Upon a Time... When We Were Colored (1995)
856	Titanic (1997)
56	Dead Poets Society (1989)
94	Basquiat (1996)
13	Bringing Up Baby (1938)
880	Fan, The (1996)
249	Phenomenon (1996)
214	Apocalypse Now (1979)
730	Jerry Maguire (1996)
814	Nightmare on Elm Street, A (1984)
244	Bulletproof (1996)
881	Mr. Smith Goes to Washington (1939)
154	Cool Hand Luke (1967)
307	My Left Foot (1989)
308	Wizard of Oz, The (1939)
592	Perfect World, A (1993)
842	Chasing Amy (1997)
878	Jerry Maguire (1996)
118	Joe's Apartment (1996)
435	Austin Powers: International Man of Mystery (1997)
897	Shining, The (1980)
579	While You Were Sleeping (1995)
650	Mary Poppins (1964)
653	Jurassic Park (1993)
791	Conspiracy Theory (1997)
585	Room with a View, A (1986)
699	Substitute, The (1996)
374	Thinner (1996)
897	Star Trek VI: The Undiscovered Country (1991)
393	Only You (1994)
250	Back to the Future (1985)
295	Star Trek: The Motion Picture (1979)
182	My Fellow Americans (1996)
790	Grosse Pointe Blank (1997)
940	Apt Pupil (1998)
659	Silence of the Lambs, The (1991)
606	Empire Strikes Back, The (1980)
749	Volcano (1997)
385	Gone with the Wind (1939)
463	Eddie (1996)
862	Star Trek IV: The Voyage Home (1986)
456	Basquiat (1996)
279	Great White Hype, The (1996)
655	Etz Hadomim Tafus (Under the Domin Tree) (1994)
265	Time to Kill, A (1996)
690	Natural Born Killers (1994)
942	Philadelphia Story, The (1940)
448	Ice Storm, The (1997)
194	Twelve Monkeys (1995)
592	Money Talks (1997)
843	One Flew Over the Cuckoo's Nest (1975)
234	Cat on a Hot Tin Roof (1958)
736	Liar Liar (1997)
875	English Patient, The (1996)
707	Cold Comfort Farm (1995)
575	Murder at 1600 (1997)
846	Great Race, The (1965)
219	Washington Square (1997)
919	George of the Jungle (1997)
363	Smoke (1995)
632	One Flew Over the Cuckoo's Nest (1975)
463	Adventures of Pinocchio, The (1996)
249	Crimson Tide (1995)
749	Mrs. Winterbourne (1996)
218	Rear Window (1954)
890	Batman (1989)
721	Godfather, The (1972)
83	Angels in the Outfield (1994)
642	Pretty Woman (1990)
695	Everyone Says I Love You (1996)
512	Schindler's List (1993)
230	Boys of St. Vincent, The (1993)
10	Duck Soup (1933)
758	Meet Me in St. Louis (1944)
592	North by Northwest (1959)
17	Courage Under Fire (1996)
85	Basketball Diaries, The (1995)
586	Jade (1995)
10	2001: A Space Odyssey (1968)
165	Nightmare Before Christmas, The (1993)
637	Trial and Error (1997)
83	Get Shorty (1995)
56	Philadelphia (1993)
38	Liar Liar (1997)
890	Escape from New York (1981)
748	Die Hard (1988)
429	Good, The Bad and The Ugly, The (1966)
648	Jaws 2 (1978)
262	Cool Runnings (1993)
551	Terminator 2: Judgment Day (1991)
336	Santa Clause, The (1994)
846	Tom & Viv (1994)
650	Grifters, The (1990)
197	Blues Brothers 2000 (1998)
654	Jackal, The (1997)
533	One Flew Over the Cuckoo's Nest (1975)
597	Matilda (1996)
907	Frighteners, The (1996)
234	Once Upon a Time in America (1984)
883	Wings of Desire (1987)
187	Butch Cassidy and the Sundance Kid (1969)
184	Batman (1989)
424	Rosewood (1997)
885	Mrs. Winterbourne (1996)
58	Clerks (1994)
446	U Turn (1997)
500	Mask, The (1994)
411	Indiana Jones and the Last Crusade (1989)
596	Volcano (1997)
474	Leaving Las Vegas (1995)
449	Heat (1995)
584	Star Trek IV: The Voyage Home (1986)
130	Full Monty, The (1997)
747	Silence of the Lambs, The (1991)
296	Much Ado About Nothing (1993)
611	Wings of the Dove, The (1997)
791	Liar Liar (1997)
650	Nightmare Before Christmas, The (1993)
509	Alien: Resurrection (1997)
415	Saint, The (1997)
349	Absolute Power (1997)
867	Monty Python and the Holy Grail (1974)
432	Daylight (1996)
435	To Kill a Mockingbird (1962)
867	Lost World: Jurassic Park, The (1997)
141	Long Kiss Goodnight, The (1996)
387	Die xue shuang xiong (Killer, The) (1989)
317	Starship Troopers (1997)
693	Waiting to Exhale (1995)
896	Citizen Kane (1941)
877	Ciao, Professore! (1993)
472	Cinderella (1950)
906	Mother (1996)
923	Jackal, The (1997)
308	Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)
592	Singin' in the Rain (1952)
796	Maltese Falcon, The (1941)
747	Home Alone (1990)
112	Midnight in the Garden of Good and Evil (1997)
705	Right Stuff, The (1983)
42	Broken Arrow (1996)
313	Batman (1989)
621	Desperado (1995)
558	Fargo (1996)
253	Star Trek: First Contact (1996)
392	Sunset Blvd. (1950)
99	Fierce Creatures (1997)
401	Indiana Jones and the Last Crusade (1989)
487	Seven (Se7en) (1995)
345	Postino, Il (1994)
98	Stand by Me (1986)
145	Sabrina (1995)
298	Fox and the Hound, The (1981)
243	Brothers McMullen, The (1995)
249	Ghost and the Darkness, The (1996)
417	Relic, The (1997)
301	Tombstone (1993)
660	Pulp Fiction (1994)
6	Red Rock West (1992)
617	Bram Stoker's Dracula (1992)
77	Raiders of the Lost Ark (1981)
655	Boys of St. Vincent, The (1993)
399	Time to Kill, A (1996)
360	Brazil (1985)
78	Cop Land (1997)
890	Star Wars (1977)
279	Barcelona (1994)
378	Circle of Friends (1995)
889	Crimson Tide (1995)
758	Bananas (1971)
186	Eve's Bayou (1997)
305	Crying Game, The (1992)
939	Hercules (1997)
620	Hercules (1997)
43	Batman (1989)
354	His Girl Friday (1940)
340	Ghost (1990)
117	Saint, The (1997)
634	Trigger Effect, The (1996)
151	Abyss, The (1989)
831	Spawn (1997)
387	Jurassic Park (1993)
94	From Dusk Till Dawn (1996)
207	Addicted to Love (1997)
318	Apt Pupil (1998)
2	Antonia's Line (1995)
409	Sling Blade (1996)
13	True Lies (1994)
456	Dances with Wolves (1990)
114	Reservoir Dogs (1992)
347	Game, The (1997)
293	Piano, The (1993)
65	Field of Dreams (1989)
24	Contact (1997)
456	True Romance (1993)
479	Super Mario Bros. (1993)
679	Dances with Wolves (1990)
479	Fly Away Home (1996)
902	Amadeus (1984)
102	Addams Family Values (1993)
843	Twelve Monkeys (1995)
581	Freeway (1996)
234	As Good As It Gets (1997)
802	Blob, The (1958)
506	American President, The (1995)
193	Kiss the Girls (1997)
561	Great Dictator, The (1940)
253	Hudsucker Proxy, The (1994)
286	Star Maps (1997)
798	Barbarella (1968)
182	That Thing You Do! (1996)
835	Dead Poets Society (1989)
141	Saint, The (1997)
655	Conspiracy Theory (1997)
669	Close Shave, A (1995)
340	Raiders of the Lost Ark (1981)
634	Funeral, The (1996)
286	Jaws (1975)
184	Sum of Us, The (1994)
495	That Darn Cat! (1965)
857	Postman, The (1997)
773	First Knight (1995)
474	Birdcage, The (1996)
637	Adventures of Pinocchio, The (1996)
440	Wings of Desire (1987)
330	Star Trek: The Wrath of Khan (1982)
7	Manon of the Spring (Manon des sources) (1986)
664	Unbearable Lightness of Being, The (1988)
104	People vs. Larry Flynt, The (1996)
493	Volcano (1997)
62	Henry V (1989)
665	Pulp Fiction (1994)
701	Godfather, The (1972)
567	Terminator 2: Judgment Day (1991)
885	How to Make an American Quilt (1995)
326	Body Snatchers (1993)
119	Truth About Cats & Dogs, The (1996)
498	Chasing Amy (1997)
266	Jerry Maguire (1996)
297	Victor/Victoria (1982)
518	Othello (1995)
332	Great White Hype, The (1996)
533	Top Gun (1986)
539	Secrets & Lies (1996)
452	Return of the Jedi (1983)
862	Sirens (1994)
344	Aladdin (1992)
405	Ladybird Ladybird (1994)
170	Rosewood (1997)
536	Wyatt Earp (1994)
189	Sophie's Choice (1982)
928	Empire Strikes Back, The (1980)
215	Sneakers (1992)
857	George of the Jungle (1997)
775	Edge, The (1997)
13	Harold and Maude (1971)
268	Scream (1996)
393	Sleepers (1996)
291	Devil's Own, The (1997)
825	Maximum Risk (1996)
354	Three Colors: Blue (1993)
95	E.T. the Extra-Terrestrial (1982)
748	Clockwork Orange, A (1971)
144	Nobody's Fool (1994)
751	Ghost (1990)
85	Dave (1993)
40	Gattaca (1997)
396	Jerry Maguire (1996)
561	To Wong Foo, Thanks for Everything! Julie Newmar (1995)
666	Little Women (1994)
918	Raiders of the Lost Ark (1981)
293	Get Shorty (1995)
936	Diabolique (1996)
711	Remains of the Day, The (1993)
655	Candyman (1992)
835	Annie Hall (1977)
455	Return of the Jedi (1983)
450	Hamlet (1996)
600	Star Trek IV: The Voyage Home (1986)
222	Volcano (1997)
592	Boogie Nights (1997)
178	Fly Away Home (1996)
95	Aliens (1986)
908	Philadelphia Story, The (1940)
891	Fargo (1996)
758	Hard Target (1993)
828	Sphere (1998)
249	Beavis and Butt-head Do America (1996)
457	Paris, Texas (1984)
880	Walking Dead, The (1995)
637	Nutty Professor, The (1996)
365	She's the One (1996)
363	Piano, The (1993)
670	Raiders of the Lost Ark (1981)
60	Forrest Gump (1994)
492	Forrest Gump (1994)
441	Anastasia (1997)
650	Mystery Science Theater 3000: The Movie (1996)
699	M*A*S*H (1970)
85	Legends of the Fall (1994)
325	Manhattan (1979)
840	Beauty and the Beast (1991)
6	Daytrippers, The (1996)
846	Perez Family, The (1995)
379	Jaws (1975)
210	Dumbo (1941)
643	Alien 3 (1992)
398	Patton (1970)
716	Raging Bull (1980)
171	L.A. Confidential (1997)
234	Only You (1994)
829	Mighty Aphrodite (1995)
285	Fargo (1996)
280	M. Butterfly (1993)
839	She's the One (1996)
772	Replacement Killers, The (1998)
64	Mission: Impossible (1996)
619	G.I. Jane (1997)
881	White Squall (1996)
663	Crucible, The (1996)
276	Ransom (1996)
279	Austin Powers: International Man of Mystery (1997)
832	Saint, The (1997)
387	Wolf (1994)
110	City Slickers II: The Legend of Curly's Gold (1994)
682	Fly Away Home (1996)
72	Usual Suspects, The (1995)
88	G.I. Jane (1997)
293	Lion King, The (1994)
299	Madness of King George, The (1994)
778	Victor/Victoria (1982)
738	Indiana Jones and the Last Crusade (1989)
244	Blues Brothers, The (1980)
698	Star Trek: First Contact (1996)
654	Full Monty, The (1997)
625	Batman & Robin (1997)
94	Twelve Monkeys (1995)
868	Great Escape, The (1963)
199	Lost Highway (1997)
58	Hate (Haine, La) (1995)
663	Scream 2 (1997)
457	Virtuosity (1995)
216	Forrest Gump (1994)
243	Don Juan DeMarco (1995)
516	Pink Floyd - The Wall (1982)
447	Nutty Professor, The (1996)
327	Cop Land (1997)
85	Birdcage, The (1996)
174	Toy Story (1995)
311	Thin Man, The (1934)
527	Antonia's Line (1995)
390	Emma (1996)
7	Bananas (1971)
833	Rumble in the Bronx (1995)
823	Citizen Kane (1941)
158	Twister (1996)
835	Forrest Gump (1994)
709	Dirty Dancing (1987)
259	Kids (1995)
293	Desperado (1995)
790	Breakfast at Tiffany's (1961)
753	Braveheart (1995)
264	Psycho (1960)
815	GoldenEye (1995)
389	Nutty Professor, The (1996)
334	Dead Man (1995)
303	187 (1997)
374	Courage Under Fire (1996)
297	Starship Troopers (1997)
13	While You Were Sleeping (1995)
880	Rob Roy (1995)
886	Speed (1994)
194	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)
463	Twelve Monkeys (1995)
308	Vertigo (1958)
409	Belle de jour (1967)
484	Star Trek VI: The Undiscovered Country (1991)
385	Alien (1979)
85	Love & Human Remains (1993)
234	12 Angry Men (1957)
899	Young Frankenstein (1974)
707	Get Shorty (1995)
444	Devil's Advocate, The (1997)
5	Grease (1978)
234	Sabrina (1954)
90	Thin Man, The (1934)
15	Evita (1996)
221	Tombstone (1993)
276	Tie That Binds, The (1995)
21	Screamers (1995)
110	Braveheart (1995)
804	Adventures of Pinocchio, The (1996)
105	Chasing Amy (1997)
49	Priest (1994)
833	Menace II Society (1993)
158	Strictly Ballroom (1992)
379	Abyss, The (1989)
719	Spitfire Grill, The (1996)
198	Monty Python and the Holy Grail (1974)
104	Contact (1997)
291	Village of the Damned (1995)
62	Beyond Rangoon (1995)
49	Pocahontas (1995)
654	Kiss the Girls (1997)
339	Menace II Society (1993)
313	Home Alone (1990)
694	2001: A Space Odyssey (1968)
59	Fierce Creatures (1997)
682	River Wild, The (1994)
790	Liar Liar (1997)
712	Three Colors: Red (1994)
859	Time to Kill, A (1996)
443	Devil's Own, The (1997)
183	Highlander (1986)
393	Gattaca (1997)
249	Amateur (1994)
878	Willy Wonka and the Chocolate Factory (1971)
416	Love and a .45 (1994)
577	Jurassic Park (1993)
627	Age of Innocence, The (1993)
416	Fish Called Wanda, A (1988)
222	Fugitive, The (1993)
450	While You Were Sleeping (1995)
826	Volcano (1997)
551	Edge, The (1997)
21	Halloween: The Curse of Michael Myers (1995)
450	When Harry Met Sally... (1989)
326	Interview with the Vampire (1994)
58	Six Degrees of Separation (1993)
276	People vs. Larry Flynt, The (1996)
486	Contact (1997)
491	Contact (1997)
83	That Thing You Do! (1996)
529	She's So Lovely (1997)
912	Raising Arizona (1987)
382	Swingers (1996)
165	Conspiracy Theory (1997)
440	Delicatessen (1991)
745	Phenomenon (1996)
42	Mission: Impossible (1996)
715	Dave (1993)
488	Hunt for Red October, The (1990)
603	Beautician and the Beast, The (1997)
405	Man from Down Under, The (1943)
532	Lost in Space (1998)
707	To Catch a Thief (1955)
768	Air Force One (1997)
48	Crossfire (1947)
239	Babe (1995)
880	Groundhog Day (1993)
342	To Gillian on Her 37th Birthday (1996)
13	Sneakers (1992)
532	Gumby: The Movie (1995)
727	Time to Kill, A (1996)
495	Psycho (1960)
833	Bride of Frankenstein (1935)
727	Jungle Book, The (1994)
205	English Patient, The (1996)
885	Speed (1994)
456	Bram Stoker's Dracula (1992)
381	Singin' in the Rain (1952)
374	She's the One (1996)
385	Ice Storm, The (1997)
288	Raiders of the Lost Ark (1981)
354	Angels and Insects (1995)
298	Men in Black (1997)
58	Terminator, The (1984)
807	Eraser (1996)
472	Braveheart (1995)
838	Fish Called Wanda, A (1988)
148	James and the Giant Peach (1996)
276	Primal Fear (1996)
256	Jurassic Park (1993)
661	American Werewolf in London, An (1981)
334	Mask, The (1994)
334	Big Night (1996)
880	Santa Clause, The (1994)
82	River Wild, The (1994)
663	Saint, The (1997)
919	My Fellow Americans (1996)
102	Speed (1994)
271	Blade Runner (1982)
686	Amadeus (1984)
183	Groundhog Day (1993)
184	My Fair Lady (1964)
636	Emma (1996)
647	Unforgiven (1992)
409	Cat on a Hot Tin Roof (1958)
254	Fantasia (1940)
64	Toy Story (1995)
523	Wallace & Gromit: The Best of Aardman Animation (1996)
487	Rising Sun (1993)
417	Jungle Book, The (1994)
836	Kundun (1997)
896	Rising Sun (1993)
567	Private Parts (1997)
264	Princess Bride, The (1987)
747	Batman Returns (1992)
548	Tin Cup (1996)
606	Professional, The (1994)
269	Cape Fear (1962)
